@RELATION clusters
@ATTRIBUTE spx NUMERIC
@ATTRIBUTE spy NUMERIC
@ATTRIBUTE lrps NUMERIC
@ATTRIBUTE rrps NUMERIC
@ATTRIBUTE svx NUMERIC
@ATTRIBUTE svy NUMERIC
@ATTRIBUTE sav NUMERIC
@ATTRIBUTE bpx NUMERIC
@ATTRIBUTE bpy NUMERIC
@ATTRIBUTE ba NUMERIC
@ATTRIBUTE bvx NUMERIC
@ATTRIBUTE bvy NUMERIC
@ATTRIBUTE cluster { -1,0,1 }
@DATA
0.257251065816,4.17179734173e-23,2.83325501448,2.83325501448,0.00502742675869,4.12012118653e-23,3.92397577653e-19,1.00709548451,2.55796968259e-23,3.96742062428e-19,0.00502742675869,2.58380776019e-23,0
0.262790385745,2.22704088581e-21,2.85313904261,2.85313904261,0.00547999430971,2.16166954797e-21,-8.12939871127e-19,1.01254581601,1.20934027472e-21,6.33527788377e-19,0.00547999430971,1.19558726011e-21,0
0.268504285869,-1.05039351419e-22,2.87169264848,2.87169264848,0.00565558830121,-2.30828075756e-21,1.4047574085e-19,1.0181722484,6.29059661073e-22,7.73784750293e-19,0.00565558830121,-5.92180353485e-22,0
0.274299676603,-1.66440860647e-21,2.88900484946,2.88900484946,0.00573720256635,-1.54371252976e-21,3.86952158294e-19,1.02388035689,-4.42038417497e-22,1.15756976571e-18,0.00573720256635,-1.07892644121e-21,0
0.280143969292,-9.98088886734e-22,2.9051587068,2.9051587068,0.00578594579785,6.59667471863e-22,3.48027386366e-19,1.02963712924,-6.52215368528e-22,1.504051639e-18,0.00578594579785,-2.06850827096e-22,0
0.28602484655,1.6986411927e-21,2.92023172424,2.92023172424,0.00582229089827,2.66986476798e-21,-2.58331972932e-19,1.03543012696,5.74192135365e-22,1.25115963677e-18,0.00582229089827,1.23984015962e-21,0
0.291936845405,2.82677522719e-21,2.93429621978,2.93429621978,0.00585315859246,1.1169060717e-21,1.03803911901e-19,1.04125386542,1.74989637308e-21,1.35263384969e-18,0.00585315859246,1.18131821911e-21,0
0.297876878496,4.57069146972e-21,2.94741967271,2.94741967271,0.0058809457611,1.72656897329e-21,1.8815173368e-19,1.04710526752,3.19924530981e-21,1.53942308559e-18,0.0058809457611,1.45802257135e-21,0
0.303842735061,1.20530312385e-21,2.95966504734,2.95966504734,0.00590653531682,-3.4567646526e-21,-1.80702329532e-19,1.05298214221,8.45138377876e-21,1.36146853802e-18,0.00590653531682,5.29782662231e-21,0
0.309832575605,3.00801672065e-21,2.97109109508,2.97109109508,0.00593029989904,1.78479413315e-21,-2.47142808145e-19,1.05888267178,1.19873105412e-20,1.11589364631e-18,0.00593029989904,3.54488649425e-21,0
0.315844758157,3.34644540778e-21,2.98175263635,2.98175263635,0.00595243681482,3.35065570441e-22,-1.84444935407e-19,1.06480523573,1.39262280641e-20,9.32057446218e-19,0.00595243681482,1.94059908124e-21,0
0.321877775426,2.58441500559e-21,2.99170082359,2.99170082359,0.0059730800364,-7.54459730434e-22,-9.40686024064e-20,1.07074834715,1.45217793527e-20,8.39123819199e-19,0.0059730800364,5.91765952759e-22,0
0.327930229244,1.18371179431e-21,3.00098338667,3.00098338667,0.00599233786102,-1.38679073605e-21,-1.2393220427e-19,1.07671062703,1.41289948052e-20,7.1596059396e-19,0.00599233786102,-3.99740785087e-22,0
0.33400081775,-7.34854069094e-21,3.00964486189,3.00964486189,0.00601030576953,-8.57537519442e-21,-5.09939017617e-20,1.08269079143,1.60636985165e-20,6.64856970195e-19,0.00601030576953,1.95626506588e-21,0
0.34008832711,-9.8115723772e-21,3.01772680567,3.01772680567,0.00602707099741,-2.43857807272e-21,2.44026850465e-20,1.08868764325,1.58313771793e-20,6.88760658882e-19,0.00602707099741,-2.44548143996e-22,0
0.346191625011,-1.85471335597e-20,3.02526799395,3.02526799395,0.0060427143244,-8.77729615858e-21,-1.22559801438e-19,1.09470006579,1.77749844236e-20,5.67548468884e-19,0.0060427143244,1.96447473234e-21,0
0.352309655005,-2.80412865037e-20,3.03230460817,3.03230460817,0.00605731091903,-9.52857675352e-21,1.40628254239e-18,1.10072701717,2.04612003619e-20,5.5273087772e-19,0.00605731091903,2.70342784301e-21,0
0.358441431364,-2.05466151992e-20,3.03887040894,3.03887040894,0.00607093085159,7.46104447863e-21,-4.62479989201e-19,1.10676752527,2.34774421612e-20,9.64183741022e-19,0.00607093085159,3.03305521222e-21,0
0.364586034327,-1.78885532939e-20,3.04499689794,3.04499689794,0.00608363948111,2.63169002941e-21,1.778139605e-19,1.11282068301,2.62993776241e-20,1.14229796901e-18,0.00608363948111,2.83512140086e-21,0
0.370742605673,-1.73736764892e-20,3.05071346913,3.05071346913,0.00609549778588,4.45058301524e-22,8.56327487245e-20,1.11888564401,3.1172954235e-20,1.22796346005e-18,0.00609549778588,4.90848586255e-21,0
0.37691034461,-1.63371530399e-20,3.05604754974,3.05604754974,0.00610656266161,9.61375025011e-22,7.59868825677e-20,1.12496161854,3.73470441663e-20,1.30361863754e-18,0.00610656266161,6.21166414346e-21,0
0.383088503924,-1.48360205325e-20,3.06102473187,3.06102473187,0.00611688719636,1.42123375392e-21,-8.18270330826e-20,1.13104786967,4.4407864535e-20,1.2229898092e-18,0.00611688719636,7.10076974543e-21,0
0.389276386396,-1.05811378502e-20,3.06566889526,3.06566889526,0.0061265209258,4.21268954384e-21,-1.69237182861e-18,1.13714370983,5.00468097604e-20,1.13369303655e-18,0.0061265209258,5.66004179453e-21,0
0.39547334146,-2.96053192616e-20,3.07000232191,3.07000232191,0.00613551007114,-1.90938135867e-20,-1.45735856617e-19,1.1432484974,5.63236233401e-20,9.88965611034e-19,0.00613551007114,6.31162966745e-21,0
0.401678762075,-4.95450838264e-20,3.07404580291,3.07404580291,0.00614389776093,-2.00005637218e-20,-3.94452655624e-19,1.14936163373,6.24889964439e-20,1.05538745388e-18,0.00614389776093,6.19577268226e-21,0
0.40789208182,-7.47282438366e-20,3.07781873828,3.07781873828,0.00615172423802,-2.52481880255e-20,-2.24993126614e-20,1.15548256022,6.8805769538e-20,9.35045644944e-19,0.00615172423802,6.34928710175e-21,0
0.414112772172,-9.94740318515e-20,3.08133922998,3.08133922998,0.00615902705264,-2.480340843e-20,2.35648234465e-20,1.16161075562,7.48326236369e-20,9.57765320393e-19,0.00615902705264,6.05566430641e-21,0
0.420340339969,-1.24101407115e-19,3.08462416877,3.08462416877,0.00616584124257,-2.46865020895e-20,9.77117763486e-20,1.16774573359,8.07872336749e-20,1.0546178031e-18,0.00616584124257,5.98417345104e-21,0
0.426574325047,-1.4815298084e-19,3.0876893153,3.0876893153,0.00617219950125,-2.41167640808e-20,1.3380596176e-19,1.1738870403,8.70062430226e-20,1.18757426412e-18,0.00617219950125,6.25160452569e-21,0
0.432814298034,-1.71404107575e-19,3.09054937565,3.09054937565,0.00617813233462,-2.33246084748e-20,2.48074138789e-19,1.18003425231,9.37693913982e-20,1.43383669133e-18,0.00617813233462,6.79988924539e-21,0
0.439059858282,-1.7794176406e-19,3.09321807197,3.09321807197,0.00618366820751,-6.47286983896e-21,-6.57297567069e-19,1.1861869745,9.39623970355e-20,1.77930701662e-18,0.00618366820751,1.60612314205e-22,0
0.445310631954,-2.0988301543e-19,3.09570820825,3.09570820825,0.00618883368017,-3.20515693163e-20,1.38114164321e-19,1.19234483818,9.95034415387e-20,1.91777857442e-18,0.00618883368017,5.59620347644e-21,0
0.451566270223,-2.19646566599e-19,3.09803173177,3.09803173177,0.00619365353575,-9.66680786418e-21,-1.63553393224e-19,1.19850749935,9.7512749678e-20,1.75655128595e-18,0.00619365353575,-2.03906351322e-21,0
0.457826447605,-2.51790446585e-19,3.10019979044,3.10019979044,0.00619815089918,-3.22527819607e-20,-1.17938749993e-18,1.20467463701,1.01883865665e-19,1.45733625247e-18,0.00619815089918,4.42556697396e-21,0
0.464090860391,-2.96600824147e-19,3.10222278628,3.10222278628,0.0062023473481,-4.49007342384e-20,4.51203863091e-19,1.21084595164,1.08569304645e-19,1.18423972773e-18,0.0062023473481,6.73061731862e-21,0
0.470359225195,-3.342137547e-19,3.10411042531,3.10411042531,0.00620626301645,-3.76863887732e-20,5.33366058974e-19,1.21702116376,1.15570795212e-19,1.00853220577e-18,0.00620626301645,7.03821967753e-21,0
0.476631277589,-3.64210037386e-19,3.10587176413,3.10587176413,0.00620991669098,-3.00588938345e-20,-7.31307070836e-19,1.2232000126,1.22189156915e-19,8.1988575923e-19,0.00620991669098,6.64966727693e-21,0
0.482906770842,-4.0205990467e-19,3.10751525336,3.10751525336,0.00621332590148,-3.79007784565e-20,-1.40003958269e-18,1.22938225482,1.28034093556e-19,8.52538912434e-19,0.00621332590148,5.87039222689e-21,0
0.489185474728,-4.57373356749e-19,3.10904877823,3.10904877823,0.0062165070048,-5.53664878951e-20,-6.78232029947e-20,1.23556766339,1.33594562583e-19,7.85563645844e-19,0.0062165070048,5.58698693527e-21,0
0.495467174426,-5.13131871517e-19,3.11047969634,3.11047969634,0.00621947526339,-5.58073749209e-20,3.53689195038e-19,1.24175602643,1.38806633619e-19,5.80667661254e-19,0.00621947526339,5.2365011121e-21,0
0.50175166949,-5.63288803778e-19,3.11181487302,3.11181487302,0.00622224491849,-5.01930145956e-20,1.79676863936e-19,1.24794714628,1.43210959755e-19,5.69611101965e-19,0.00622224491849,4.4223673034e-21,0
0.508038772885,-6.11188649123e-19,3.11306071424,3.11306071424,0.00622482925849,-4.79353142323e-20,-7.17486607157e-20,1.25414083847,1.47177853297e-19,4.98529304403e-19,0.00622482925849,3.98462798622e-21,0
0.514328310089,-6.59550872982e-19,3.11422319736,3.11422319736,0.00622724068265,-4.83932581521e-20,-3.03437203817e-20,1.26033693089,1.50706364787e-19,4.68130277922e-19,0.00622724068265,3.54402863586e-21,0
0.520620118258,-7.0811797338e-19,3.11530789979,3.11530789979,0.00622949076061,-4.85962636085e-20,2.56319482702e-20,1.26653526295,1.53921958049e-19,4.93354188108e-19,0.00622949076061,3.23017486778e-21,0
0.526914045444,-7.56541896158e-19,3.11632002577,3.11632002577,0.0062315902879,-4.84546849366e-20,7.46097578536e-20,1.27273568479,1.57059772346e-19,5.67346008124e-19,0.0062315902879,3.15319537677e-21,0
0.533209949865,-8.04517723751e-19,3.11726443132,3.11726443132,0.00623354933773,-4.80112277626e-20,2.20514603356e-20,1.27893805658,1.60388678421e-19,5.89550002645e-19,0.00623354933773,3.34660615896e-21,0
0.539507699227,-8.52370271585e-19,3.11814564755,3.11814564755,0.00623537730931,-4.78893261553e-20,-6.42305774024e-20,1.28514224787,1.63882508383e-19,5.26071988319e-19,0.00623537730931,3.51221912312e-21,0
0.545807170087,-9.00633991189e-19,3.11896790241,3.11896790241,0.00623708297298,-4.82965200873e-20,-2.16681615819e-18,1.2913481369,1.67262241872e-19,4.25162628921e-19,0.00623708297298,3.39613373046e-21,0
0.55210824726,-9.75054169098e-19,3.11973514094,3.11973514094,0.00623867451224,-7.44466774857e-20,1.2041821617e-19,1.29755561008,1.70272037815e-19,5.43868641684e-19,0.00623867451224,3.02304573118e-21,0
0.558410823269,-1.04874376711e-18,3.12045104423,3.12045104423,0.00624015956306,-7.37235819428e-20,-7.87899459624e-19,1.30376456142,1.73465765124e-19,6.38429053579e-19,0.00624015956306,3.21071927388e-21,0
0.564714797829,-1.13277090253e-18,3.12111904709,3.12111904709,0.00624154525048,-8.40670217314e-20,5.25036629243e-20,1.30997489201,1.77045497102e-19,6.90882216848e-19,0.00624154525048,3.59967513284e-21,0
0.571020077363,-1.21648867234e-18,3.12174235449,3.12174235449,0.00624283822281,-8.37609257896e-20,8.77858662799e-20,1.31618650958,1.80981555877e-19,7.7805274278e-19,0.00624283822281,3.95763676701e-21,0
0.577326574558,-1.29967663838e-18,3.12232395695,3.12232395695,0.00624404468354,-8.32365847984e-20,-2.31822329752e-19,1.32239932801,1.85367002884e-19,1.00327886384e-18,0.00624404468354,4.40975638653e-21,0
0.583634207941,-1.38714294186e-18,3.12286664492,3.12286664492,0.00624517042107,-8.75290421606e-20,1.68300073965e-18,1.32861326695,1.90677445868e-19,9.53208643729e-19,0.00624517042107,5.34181232506e-21,0
0.58994290149,-1.45348880449e-18,3.12337302213,3.12337302213,0.00624622083654,-6.64053960032e-20,-6.63603276967e-20,1.33482825143,1.96295254007e-19,8.87253305628e-19,0.00624622083654,5.64757482618e-21,0
0.596252584271,-1.52025714359e-18,3.12384551811,3.12384551811,0.00624720096966,-6.68237555639e-20,1.25373861369e-19,1.34104421149,2.0186215628e-19,1.01104162674e-18,0.00624720096966,5.59461050353e-21,0
0.602563190094,-1.58625548212e-18,3.12428639981,3.12428639981,0.00624811552296,-6.60615580028e-20,3.88999881027e-19,1.34726108187,2.07788825227e-19,9.98323558141e-19,0.00624811552296,5.95827868128e-21,0
0.608874657201,-1.64736608567e-18,3.12469778251,3.12469778251,0.00624896888433,-6.11729927821e-20,1.67395037543e-18,1.35347880164,2.13856231726e-19,9.38090789929e-19,0.00624896888433,6.09860111681e-21,0
0.615186927963,-1.68739430408e-18,3.12508163997,3.12508163997,0.00624976514807,-4.00868353628e-20,1.93282330652e-19,1.35969731398,2.19807071192e-19,1.03177145032e-18,0.00624976514807,5.98014793956e-21,0
0.621499948609,-1.72561946326e-18,3.12543981388,3.12543981388,0.00625050813453,-3.82896874729e-20,4.94497858822e-20,1.36591656586,2.25991295869e-19,1.08120140767e-18,0.00625050813453,6.21648882606e-21,0
-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.999162181818,3.0,0.209454545455,0.209454545455,0.000837818181818,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.997542603107,3.0,0.404894677686,0.404894677686,0.00161957871074,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.995193570754,3.0,0.587258088343,0.587258088343,0.00234903235337,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.992163891838,3.0,0.757419728977,0.757419728977,0.00302967891591,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.988499107802,3.0,0.916196008929,0.916196008929,0.00366478403572,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.984241712953,3.0,1.06434871233,1.06434871233,0.00425739484933,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.979431358341,3.0,1.20258865303,1.20258865303,0.00481035461214,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.974105042001,3.0,1.33157908498,1.33157908498,0.00532631633991,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.968297286464,3.0,1.45193888438,1.45193888438,0.00580775553753,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.962040304387,3.0,1.56424551903,1.56424551903,0.00625698207611,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.955364153112,3.0,1.66903781884,1.66903781884,0.00667615127538,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.948296878867,3.0,1.76681856115,1.76681856115,0.00706727424459,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.940864651336,3.0,1.85805688287,1.85805688287,0.0074322275315,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.93309188921,3.0,1.94319053144,1.94319053144,0.00777276212575,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.92500137735,3.0,2.02262796497,2.02262796497,0.00809051185988,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.916614376102,3.0,2.09675031204,2.09675031204,0.00838700124817,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.907950723301,3.0,2.16591320025,2.16591320025,0.00866365280102,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.899028929451,3.0,2.23044846249,2.23044846249,0.00892179384997,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.889866266535,3.0,2.290665729,2.290665729,0.00916266291601,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.880478850883,3.0,2.34685391295,2.34685391295,0.00938741565181,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.870881720497,3.0,2.39928259659,2.39928259659,0.00959713038638,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.861088907198,3.0,2.44820332468,2.44820332468,0.00979281329871,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.851113503953,3.0,2.49385081132,2.49385081132,0.00997540324527,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.840967727689,3.0,2.53644406612,2.53644406612,0.0101457762645,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.830662977909,3.0,2.57618744497,2.57618744497,0.0103047497799,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.820209891387,3.0,2.61327163047,2.61327163047,0.0104530865219,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.809618393199,3.0,2.64787454683,2.64787454683,0.0105914981873,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.798897744345,3.0,2.68016221352,2.68016221352,0.0107206488541,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.788056586178,3.0,2.71028954178,2.71028954178,0.0108411581671,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.777102981867,3.0,2.73840107789,2.73840107789,0.0109536043116,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.76604445508,3.0,2.76463169668,2.76463169668,0.0110585267867,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
-0.754888026086,3.0,2.78910724861,2.78910724861,0.0111564289944,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
-0.747839416875,3.0,2.81194516361,2.81194516361,0.00374926021815,-9.6838361782e-37,2.0102527845e-19,0.00209958572216,3.0,1.12574155932e-19,0.00374926021815,4.8419180891e-37,0
-0.742748934184,3.0,2.83325501448,2.83325501448,0.00502742675869,5.65958323871e-22,-2.05853705257e-19,0.00709548451436,3.0,-9.02158858796e-20,0.00502742675869,3.54923421657e-22,0
-0.737209614255,3.0,2.85313904261,2.85313904261,0.00547999430971,-4.99747403472e-22,-1.36033491329e-18,0.0125458160148,3.0,1.1839550004e-19,0.00547999430971,-9.31970506733e-23,0
-0.731495714131,3.0,2.87169264848,2.87169264848,0.00565558830121,-1.72139911182e-20,5.79687567908e-20,0.0181722484045,3.0,1.76843360446e-19,0.00565558830121,3.01681348549e-22,0
-0.725700323397,3.0,2.88900484946,2.88900484946,0.00573720256635,-1.69845243394e-20,-6.94855172611e-21,0.0238803568867,3.0,1.70254138022e-19,0.00573720256635,6.6619350937e-22,0
-0.719856030708,3.0,2.9051587068,2.9051587068,0.00578594579785,-1.71161407275e-20,8.10936279828e-20,0.0296371292394,3.0,2.50502086966e-19,0.00578594579785,8.29685373747e-22,0
-0.71397515345,3.0,2.92023172424,2.92023172424,0.00582229089827,-1.67388150556e-20,1.69955175255e-19,0.0354301269577,3.0,4.19163178608e-19,0.00582229089827,1.14983070422e-21,0
-0.708063154595,3.0,2.93429621978,2.93429621978,0.00585315859246,-1.58388971031e-20,-9.63447037943e-19,0.0412538654187,3.0,6.74962195372e-19,0.00585315859246,1.81059898457e-21,0
-0.702123121504,3.0,2.94741967271,2.94741967271,0.0058809457611,-2.8668238534e-20,2.36194368523e-19,0.0471052675152,3.0,9.10082242638e-19,0.0058809457611,2.90318927587e-21,0
-0.696157264939,3.0,2.95966504734,2.95966504734,0.00590653531682,-2.7412427934e-20,-1.13004783076e-18,0.0529821422076,3.0,8.94557474829e-19,0.00590653531682,4.15445822796e-21,0
-0.690167424395,3.0,2.97109109508,2.97109109508,0.00593029989904,-4.07130112761e-20,-1.06417715615e-19,0.0588826717842,3.0,7.89119563948e-19,0.00593029989904,4.74010437822e-21,0
-0.684155241843,3.0,2.98175263635,2.98175263635,0.00595243681482,-4.14822721018e-20,1.60881171358e-20,0.0648052357304,3.0,8.04514711335e-19,0.00595243681482,4.72578919642e-21,0
-0.678122224574,3.0,2.99170082359,2.99170082359,0.0059730800364,-4.15254011224e-20,1.62933379878e-18,0.0707483471505,3.0,7.00259371493e-19,0.0059730800364,4.77415493587e-21,0
-0.672069770756,3.0,3.00098338667,3.00098338667,0.00599233786102,-2.1660439003e-20,-3.90454825985e-20,0.0767106270331,3.0,6.61077395335e-19,0.00599233786102,4.49033167587e-21,0
-0.66599918225,3.0,3.00964486189,3.00964486189,0.00601030576953,-2.19536365367e-20,-1.89236525482e-19,0.0826907914343,3.0,4.73538007695e-19,0.00601030576953,4.23715512651e-21,0
-0.65991167289,3.0,3.01772680567,3.01772680567,0.00602707099741,-2.31355943133e-20,-2.01823821304e-19,0.0886876432505,3.0,2.72786241976e-19,0.00602707099741,3.54671135932e-21,0
-0.653808374989,3.0,3.02526799395,3.02526799395,0.0060427143244,-2.43943887667e-20,1.32235845262e-19,0.0947000657867,3.0,4.02690609679e-19,0.0060427143244,2.59661718556e-21,0
-0.647690344995,3.0,3.03230460817,3.03230460817,0.00605731091903,-2.36620125744e-20,2.9368152364e-19,0.100727017168,3.0,6.94096497309e-19,0.00605731091903,2.52286597163e-21,0
-0.641558568636,3.0,3.03887040894,3.03887040894,0.00607093085159,-2.19568877898e-20,-3.63635748205e-20,0.106767525266,3.0,6.59564965855e-19,0.00607093085159,3.37753297967e-21,0
-0.635413965673,3.0,3.04499689794,3.04499689794,0.00608363948111,-2.22187295287e-20,1.50454227256e-19,0.112820683006,3.0,8.8416378844e-19,0.00608363948111,3.69868109402e-21,0
-0.629257394327,3.0,3.05071346913,3.05071346913,0.00609549778588,-2.18222915712e-20,2.96253042297e-19,0.118885644012,3.0,1.17858955607e-18,0.00609549778588,4.55275880183e-21,0
-0.62308965539,3.0,3.05604754974,3.05604754974,0.00610656266161,-6.42363929108e-21,1.25533285416e-19,0.124961618536,3.0,1.30434877385e-18,0.00610656266161,-9.4125994832e-22,0
-0.616911496076,3.0,3.06102473187,3.06102473187,0.00611688719636,-5.67430569926e-21,2.03738302219e-19,0.131047869673,3.0,1.50667735947e-18,0.00611688719636,-3.31257158027e-21,0
-0.610723613604,3.0,3.06566889526,3.06566889526,0.0061265209258,-4.44751748726e-21,-2.25988390327e-18,0.137143709826,3.0,1.66324941658e-18,0.0061265209258,-3.88354131282e-21,0
-0.60452665854,3.0,3.07000232191,3.07000232191,0.00613551007114,-4.66131552162e-20,-4.03770018044e-19,0.143248497401,3.0,1.54339994555e-18,0.00613551007114,3.17056034222e-21,0
-0.598321237925,3.0,3.07404580291,3.07404580291,0.00614389776093,-5.08432907316e-20,-7.64479622163e-20,0.149361633735,3.0,1.4671071948e-18,0.00614389776093,6.33112449013e-21,0
-0.59210791818,3.0,3.07781873828,3.07781873828,0.00615172423802,-5.13684819621e-20,-1.64407811679e-19,0.155482560219,3.0,1.30396122143e-18,0.00615172423802,7.68274561775e-21,0
